Employee ID,Gender,Company Type,WFH Setup Available,Designation,Resource Allocation,Mental Fatigue Score,Burn Rate,Years of Experience
fffe3900360034003800,Male,Service,No,3,8.0,5.9,0.93,15.767123287671232
fffe31003200360030003700,Female,Service,Yes,4,7.0,5.9,0.67,15.835616438356164
fffe3600350037003000,Male,Service,Yes,1,3.0,4.9,0.38,16.323287671232876
fffe31003700330038003800,Male,Product,Yes,3,4.0,6.3,0.47,16.09041095890411
fffe31003500390038003400,Male,Service,No,4,8.0,8.0,0.69,15.857534246575343
fffe3300360037003100,Male,Service,No,2,7.0,7.1,0.72,15.646575342465754
fffe32003500350032003000,Male,Service,No,4,8.0,7.3,0.73,16.03835616438356
fffe33003300350035003900,Female,Product,No,4,8.0,8.2,0.72,16.164383561643834
fffe31003700330038003900,Female,Product,No,2,6.0,7.1,0.58,15.849315068493151
fffe32003500310036003900,Female,Service,Yes,2,5.0,4.5,0.38,16.345205479452055
fffe33003200390034003100,Female,Service,Yes,1,4.0,5.0,0.36,16.2986301369863
fffe32003000360039003500,Male,Service,No,2,5.0,4.2,0.32,15.682191780821919
fffe3200370034003700,Male,Product,Yes,1,3.0,4.8,0.35,16.367123287671234
fffe32003600310032003100,Female,Service,Yes,4,8.0,9.4,0.83,15.791780821917808
fffe31003800310037003600,Male,Service,Yes,4,7.0,7.9,0.73,15.775342465753425
fffe3300310034003800,Male,Product,Yes,0,2.0,2.1,0.15,16.378082191780823
fffe31003500390033003400,Male,Service,Yes,2,5.0,4.2,0.3,15.704109589041096
fffe3700370039003400,Male,Service,No,1,3.0,6.6,0.47,16.273972602739725
fffe31003200350033003500,Female,Product,No,4,6.0,7.1,0.68,16.063013698630137
fffe3600330034003100,Male,Product,No,5,10.0,9.7,0.87,15.915068493150685
fffe3800350034003900,Female,Product,Yes,1,2.0,5.5,0.4,16.126027397260273
fffe31003800360032003600,Female,Service,No,1,3.0,5.2,0.43,16.134246575342466
fffe31003400390031003500,Male,Product,No,4,7.0,8.4,0.64,16.49041095890411
fffe32003600360038003900,Male,Product,No,2,3.0,3.4,0.26,15.926027397260274
fffe3500340031003000,Male,Service,No,2,4.0,7.2,0.59,16.389041095890413
fffe32003700350037003900,Male,Service,No,2,6.0,7.0,0.52,15.821917808219178
fffe3500340033003400,Female,Service,No,2,5.0,7.3,0.56,15.786301369863013
fffe3100350038003300,Male,Service,No,3,6.0,6.5,0.56,16.09315068493151
fffe3200320039003200,Female,Service,Yes,0,1.0,5.9,0.25,15.64109589041096
fffe3100390036003900,Male,Service,No,1,4.0,5.8,0.53,15.564383561643835
fffe32003900340036003400,Male,Service,No,2,4.0,6.2,0.4,16.482191780821918
fffe3200380030003000,Female,Service,No,2,4.0,4.2,0.31,16.246575342465754
fffe3100380034003500,Male,Product,No,3,4.0,8.9,0.83,16.301369863013697
fffe33003200310037003800,Male,Service,No,1,5.0,6.6,0.54,16.375342465753423
fffe31003700310036003200,Female,Service,Yes,2,4.0,5.5,0.36,16.221917808219178
fffe33003100370039003200,Male,Product,No,2,6.0,7.5,0.55,16.435616438356163
fffe32003600320034003600,Male,Service,Yes,1,2.0,3.8,0.22,16.01095890410959
fffe32003000300034003100,Male,Service,Yes,4,4.0,6.9,0.69,15.772602739726027
fffe31003700370038003300,Female,Product,Yes,3,5.0,5.0,0.4,16.471232876712328
fffe3700360038003900,Male,Service,Yes,3,6.0,7.9,0.64,15.852054794520548
fffe33003400330038003800,Male,Service,Yes,3,5.0,6.5,0.48,15.624657534246575
fffe31003900350036003300,Female,Service,Yes,1,3.0,5.2,0.39,15.756164383561643
fffe33003400330036003300,Female,Service,Yes,3,5.0,5.6,0.4,16.013698630136986
fffe31003100360033003300,Female,Product,Yes,2,4.0,6.2,0.49,16.265753424657536
fffe31003000340030003900,Male,Service,Yes,2,4.0,5.9,0.16,16.0
fffe3400300032003700,Female,Service,No,2,2.0,3.9,0.29,16.07123287671233
fffe3800390038003100,Male,Service,Yes,2,5.0,6.1,0.41,16.101369863013698
fffe32003700320030003400,Male,Service,Yes,2,5.0,5.5,0.37,15.657534246575343
fffe3300380031003800,Male,Product,No,3,6.0,8.6,0.68,15.871232876712329
fffe32003600360038003300,Female,Service,Yes,2,5.0,7.1,0.58,16.197260273972603
fffe31003600320037003300,Female,Service,No,2,6.0,6.9,0.55,16.147945205479452
fffe32003700330034003900,Female,Product,Yes,2,3.0,6.9,0.5,15.926027397260274
fffe31003200310032003900,Male,Product,No,2,4.0,6.3,0.57,16.186301369863013
fffe32003500340038003800,Male,Product,Yes,2,3.0,6.3,0.44,15.526027397260274
fffe32003800370032003300,Male,Service,Yes,2,3.0,5.7,0.37,16.057534246575344
fffe3100380031003800,Female,Service,No,2,6.0,5.9,0.61,16.356164383561644
fffe32003800360035003900,Male,Service,No,3,7.0,6.3,0.62,16.443835616438356
fffe33003400370039003500,Male,Product,No,2,4.0,6.7,0.57,16.15890410958904
fffe31003100310039003000,Female,Service,Yes,1,4.0,1.9,0.03,16.389041095890413
fffe32003500390035003800,Male,Service,Yes,3,5.0,4.9,0.37,15.764383561643836
fffe33003000350037003300,Male,Service,Yes,1,4.0,5.4,0.35,16.410958904109588
fffe3500380033003400,Male,Service,No,4,6.0,7.0,0.55,15.547945205479452
fffe32003100300032003900,Female,Service,Yes,2,4.0,5.9,0.18,16.279452054794522
fffe33003300360038003400,Female,Service,Yes,2,4.0,6.5,0.61,16.065753424657533
fffe3600300031003100,Male,Product,Yes,2,3.0,4.0,0.2,16.328767123287673
fffe3200390033003200,Female,Product,Yes,0,1.0,4.0,0.2,16.202739726027396
fffe31003000300038003500,Female,Product,No,3,7.0,5.9,0.64,15.827397260273973
fffe31003800310031003800,Female,Service,No,1,2.0,5.9,0.43,16.323287671232876
fffe32003300320031003800,Female,Service,Yes,1,3.0,3.7,0.17,15.8
fffe3100360039003600,Male,Service,No,2,4.0,5.2,0.47,15.567123287671233
fffe31003100360030003000,Male,Service,No,0,1.0,2.8,0.12,15.830136986301369
fffe32003000300032003600,Female,Service,No,5,10.0,5.9,1.0,15.841095890410958
fffe31003300320037003300,Female,Product,No,3,6.0,8.2,0.65,16.224657534246575
fffe31003300340033003900,Female,Service,Yes,3,4.0,5.5,0.42,15.745205479452055
fffe3900300030003000,Female,Service,No,1,1.0,3.6,0.28,15.986301369863014
fffe31003500370039003900,Male,Product,Yes,2,5.0,6.9,0.67,16.005479452054793
fffe31003200390033003300,Female,Product,No,5,9.0,9.4,0.88,16.054794520547944
fffe33003400370035003500,Male,Service,Yes,1,3.0,3.6,0.29,16.493150684931507
fffe33003100310033003900,Male,Service,No,2,5.0,6.8,0.6,15.624657534246575
fffe31003400380030003200,Male,Service,Yes,0,1.0,3.8,0.17,16.134246575342466
fffe31003500350037003400,Female,Product,Yes,1,2.0,1.6,0.08,16.4027397260274
fffe31003200330039003800,Male,Service,No,2,4.0,5.4,0.48,15.602739726027398
fffe31003500380030003300,Female,Service,No,2,4.0,7.3,0.51,15.542465753424658
fffe33003400310032003100,Female,Service,Yes,0,2.0,4.0,0.3,16.334246575342465
fffe32003400320030003700,Female,Service,No,2,4.0,7.0,0.54,16.41917808219178
fffe33003100330031003100,Female,Service,No,4,8.0,7.8,0.74,16.46027397260274
fffe32003200380032003800,Male,Service,Yes,1,3.0,3.4,0.29,15.863013698630137
fffe33003300390038003100,Male,Product,No,3,6.0,7.4,0.52,15.947945205479453
fffe3100340039003700,Female,Product,No,3,6.0,6.6,0.46,16.03013698630137
fffe32003500330035003800,Female,Service,No,1,3.0,4.7,0.37,16.304109589041097
fffe32003700340037003100,Male,Service,Yes,1,4.0,4.7,0.36,16.24109589041096
fffe3200370031003400,Male,Product,No,2,5.0,4.9,0.39,16.495890410958904
fffe32003500320036003800,Male,Service,No,2,6.0,8.7,0.7,15.638356164383561
fffe32003800350038003400,Female,Product,No,2,4.0,5.6,0.38,15.665753424657535
fffe32003600330031003300,Male,Service,Yes,5,9.0,9.4,0.88,15.887671232876713
fffe3900370038003000,Male,Service,Yes,1,2.0,3.6,0.22,15.945205479452055
fffe33003100300030003300,Female,Service,No,3,6.0,7.2,0.63,15.832876712328767
fffe3300320036003700,Male,Service,No,4,8.0,5.9,0.68,15.926027397260274
fffe3300330037003700,Male,Product,No,2,5.0,7.2,0.66,15.87945205479452
fffe3200390036003400,Female,Service,Yes,2,5.0,6.5,0.49,15.753424657534246
fffe31003400300030003200,Male,Product,No,3,7.0,5.9,0.77,15.638356164383561
fffe3200360035003800,Male,Service,No,1,2.0,5.2,0.44,15.602739726027398
fffe31003300370037003200,Female,Service,No,2,4.0,5.9,0.6,16.068493150684933
fffe31003600320033003200,Male,Service,Yes,0,1.0,5.9,0.2,16.328767123287673
fffe31003800380033003700,Female,Service,Yes,2,4.0,5.5,0.45,16.435616438356163
fffe32003800380038003000,Female,Product,Yes,0,1.0,4.1,0.2,15.849315068493151
fffe3100350038003500,Male,Service,No,5,10.0,9.2,0.75,16.095890410958905
fffe32003900330039003500,Female,Product,Yes,1,1.0,2.6,0.09,15.794520547945206
fffe32003300380032003300,Female,Service,No,1,2.0,5.5,0.39,16.432876712328767
fffe31003900330036003000,Male,Service,Yes,2,4.0,2.5,0.14,16.194520547945206
fffe32003300390033003400,Female,Service,Yes,3,7.0,5.8,0.55,15.843835616438357
fffe32003000340030003800,Female,Service,Yes,1,1.0,3.2,0.2,16.443835616438356
fffe32003600330037003100,Male,Product,No,3,7.0,8.3,0.66,16.06027397260274
fffe32003700300032003200,Male,Service,No,1,3.0,4.6,0.38,15.901369863013699
fffe3600390032003600,Female,Product,No,0,4.0,4.1,0.26,15.624657534246575
fffe31003100320039003300,Female,Service,No,2,4.0,6.8,0.46,16.49041095890411
fffe31003600340037003100,Male,Service,Yes,1,3.0,4.9,0.43,16.487671232876714
fffe32003900390038003200,Male,Service,No,3,6.0,6.4,0.51,16.167123287671235
fffe3100370031003500,Male,Service,No,0,1.0,5.9,0.16,15.591780821917808
fffe31003500320032003000,Female,Service,No,2,4.0,6.9,0.5,16.4986301369863
fffe32003900350036003600,Female,Service,No,2,5.0,6.0,0.55,16.073972602739726
fffe32003800320038003800,Female,Service,Yes,3,5.0,6.5,0.5,16.115068493150684
fffe33003400370037003000,Female,Product,Yes,1,2.0,5.7,0.48,15.64931506849315
fffe3200350034003000,Male,Service,No,2,5.0,7.6,0.6,16.410958904109588
fffe31003700340039003100,Male,Service,No,3,5.0,6.0,0.53,15.610958904109589
fffe31003400370039003700,Female,Product,Yes,1,3.0,5.6,0.34,15.553424657534247
fffe33003300350035003700,Female,Product,Yes,3,5.0,5.7,0.39,15.663013698630136
fffe3200390038003500,Female,Service,No,3,4.0,6.3,0.43,15.64109589041096
fffe32003300310033003700,Male,Service,Yes,3,7.0,6.7,0.63,15.767123287671232
fffe33003200310034003000,Male,Service,Yes,3,6.0,4.7,0.43,16.123287671232877
fffe3500300038003300,Female,Product,Yes,2,4.0,3.9,0.32,15.978082191780821
fffe32003400390036003200,Male,Service,Yes,1,4.0,3.8,0.33,15.95068493150685
fffe31003600330031003500,Female,Product,Yes,0,1.0,3.9,0.21,15.926027397260274
fffe32003200390038003700,Male,Service,No,4,8.0,6.7,0.65,16.03287671232877
fffe33003000390039003100,Female,Product,Yes,2,2.0,3.5,0.27,16.317808219178083
fffe33003000300037003700,Female,Service,No,3,8.0,7.9,0.76,15.956164383561644
fffe32003000390039003700,Female,Service,Yes,1,1.0,2.0,0.04,15.956164383561644
fffe32003600380038003500,Female,Product,No,0,1.0,1.7,0.13,15.545205479452054
fffe3900340032003800,Female,Product,Yes,1,4.0,6.7,0.5,16.523287671232875
fffe3700320030003100,Female,Service,Yes,1,3.0,3.2,0.11,15.682191780821919
fffe31003000380032003000,Female,Product,Yes,1,2.0,4.9,0.42,16.145205479452056
fffe32003000380034003700,Male,Service,No,3,6.0,8.8,0.7,15.638356164383561
fffe32003700390037003600,Male,Service,Yes,3,5.0,6.2,0.41,15.775342465753425
fffe31003900350030003000,Male,Product,No,1,3.0,4.2,0.25,15.868493150684932
fffe31003200360035003400,Female,Product,Yes,0,2.0,3.3,0.18,16.07945205479452
fffe33003000390039003200,Female,Service,No,1,2.0,5.2,0.28,16.5013698630137
fffe32003700300030003900,Male,Service,Yes,2,3.0,6.4,0.44,16.493150684931507
fffe31003000300036003700,Female,Product,No,3,6.0,6.6,0.52,15.860273972602739
fffe31003700390032003500,Female,Service,Yes,1,2.0,4.8,0.28,16.306849315068494
fffe31003900370032003900,Female,Product,No,2,5.0,6.2,0.53,16.24931506849315
fffe31003900300038003900,Female,Service,Yes,0,2.0,4.7,0.27,16.123287671232877
fffe3600320033003700,Female,Service,No,0,1.0,3.1,0.14,15.717808219178082
fffe31003500350032003200,Female,Product,No,3,6.0,6.0,0.53,15.564383561643835
fffe3300390031003300,Male,Product,Yes,1,2.0,5.9,0.22,15.545205479452054
fffe32003300380036003600,Female,Service,Yes,1,2.0,3.3,0.24,15.98904109589041
fffe31003800320036003900,Female,Product,No,3,6.0,8.1,0.67,16.50958904109589
fffe32003600300031003000,Female,Product,Yes,2,4.0,6.2,0.38,15.780821917808218
fffe33003300350037003700,Male,Service,Yes,2,6.0,6.9,0.65,15.70958904109589
fffe31003300350033003700,Female,Service,No,1,3.0,5.5,0.46,15.704109589041096
fffe33003200360038003800,Female,Service,No,3,5.0,4.2,0.31,16.4027397260274
fffe3200320031003100,Female,Service,No,3,7.0,6.1,0.55,16.487671232876714
fffe3400320036003800,Female,Service,Yes,2,4.0,5.9,0.4,15.75068493150685
fffe370038003800,Female,Product,No,0,1.0,0.0,0.0,15.8
fffe360030003400,Female,Product,No,4,7.0,6.2,0.51,15.830136986301369
fffe3100310038003900,Female,Service,Yes,3,5.0,5.9,0.37,15.915068493150685
fffe33003200300031003200,Female,Product,Yes,1,3.0,4.7,0.23,16.27123287671233
fffe32003700360039003600,Female,Service,Yes,2,4.0,5.1,0.41,15.734246575342466
fffe33003100340030003200,Female,Service,No,1,2.0,4.7,0.27,16.027397260273972
fffe320031003200,Male,Service,Yes,1,3.0,6.1,0.41,15.92876712328767
fffe33003400310032003900,Female,Product,No,2,4.0,2.7,0.16,15.56986301369863
fffe3600390039003600,Male,Service,No,4,7.0,6.9,0.66,15.895890410958904
fffe32003400390032003800,Female,Service,Yes,3,6.0,5.9,0.49,16.405479452054795
fffe3500350033003800,Female,Product,Yes,0,2.0,5.9,0.34,16.03835616438356
fffe3100330032003200,Female,Service,No,1,3.0,4.4,0.29,16.0986301369863
fffe32003600390032003600,Male,Service,Yes,3,5.0,6.5,0.47,15.545205479452054
fffe3900300038003900,Male,Product,Yes,0,1.0,5.9,0.07,15.789041095890411
fffe33003100330034003900,Female,Service,Yes,2,4.0,4.6,0.31,15.953424657534246
fffe32003700350039003200,Female,Product,No,2,5.0,6.8,0.65,16.301369863013697
fffe31003600360031003100,Female,Service,Yes,1,4.0,2.1,0.12,15.767123287671232
fffe32003700300034003200,Male,Product,Yes,2,5.0,6.5,0.51,16.353424657534248
fffe33003000310031003200,Male,Product,Yes,1,2.0,3.6,0.2,15.591780821917808
fffe33003000370030003400,Female,Service,Yes,1,2.0,3.9,0.25,15.986301369863014
fffe33003100330038003200,Male,Service,No,2,6.0,6.4,0.57,15.747945205479452
fffe33003100390039003500,Female,Service,Yes,3,5.0,5.2,0.48,15.715068493150685
fffe33003000300037003100,Male,Service,No,2,5.0,7.6,0.73,16.186301369863013
fffe31003100310031003600,Female,Service,Yes,0,1.0,3.8,0.22,15.936986301369863
fffe31003500320038003900,Female,Service,No,2,5.0,7.7,0.59,16.32054794520548
fffe3800310039003600,Male,Product,Yes,1,3.0,5.5,0.33,16.312328767123287
fffe31003700350034003000,Male,Service,No,2,5.0,7.4,0.55,15.906849315068493
fffe3600340035003000,Male,Service,No,1,4.0,4.8,0.36,16.46849315068493
fffe3400310037003400,Male,Service,Yes,1,3.0,4.2,0.27,15.745205479452055
fffe32003400320034003600,Female,Product,Yes,2,4.0,5.9,0.41,15.860273972602739
fffe32003200300030003000,Female,Service,No,3,6.0,6.0,0.53,16.41917808219178
fffe32003600340039003400,Female,Service,No,4,8.0,9.0,0.74,16.364383561643837
fffe32003200340031003200,Female,Product,Yes,1,4.0,4.2,0.33,16.506849315068493
fffe32003100320031003400,Male,Product,No,2,6.0,6.7,0.54,16.117808219178084
fffe31003000380033003800,Female,Service,Yes,3,4.0,5.9,0.38,15.64931506849315
fffe32003500360034003500,Male,Service,Yes,3,6.0,6.1,0.56,16.024657534246575
fffe3500340037003800,Male,Service,No,1,3.0,5.2,0.32,15.602739726027398
fffe31003700310033003300,Male,Service,No,4,7.0,6.7,0.51,16.416438356164385
fffe33003100320035003900,Female,Service,Yes,2,4.0,5.6,0.35,16.115068493150684
fffe31003900350039003800,Male,Service,No,1,2.0,5.3,0.49,15.868493150684932
fffe31003400300032003600,Female,Service,Yes,4,6.0,7.7,0.67,15.553424657534247
fffe3300340034003400,Female,Service,No,2,4.0,3.5,0.29,15.835616438356164
fffe3600340032003600,Male,Service,Yes,1,2.0,5.9,0.3,15.882191780821918
fffe32003900320034003800,Male,Service,No,2,4.0,4.7,0.4,15.712328767123287
fffe3400310031003400,Male,Service,Yes,3,6.0,5.0,0.35,16.38082191780822
fffe32003600310038003600,Female,Service,Yes,1,2.0,4.7,0.23,15.912328767123288
fffe31003000340032003400,Male,Product,Yes,1,4.0,6.4,0.41,15.761643835616438
fffe32003700390036003800,Male,Service,Yes,3,6.0,7.3,0.59,16.216438356164385
fffe32003200340035003000,Female,Product,Yes,1,4.0,5.1,0.39,15.632876712328768
fffe31003900370030003900,Male,Product,No,2,5.0,5.9,0.52,15.991780821917809
fffe32003000300039003400,Female,Product,Yes,1,4.0,6.0,0.44,15.832876712328767
fffe31003200340036003200,Male,Service,No,4,7.0,7.6,0.68,16.186301369863013
fffe31003300340030003800,Male,Service,No,2,4.0,6.0,0.42,15.863013698630137
fffe32003300380032003700,Male,Service,Yes,3,5.0,6.3,0.44,16.40821917808219
fffe3500330032003400,Male,Service,No,3,5.0,5.9,0.38,16.47945205479452
fffe32003600370038003300,Female,Service,No,4,6.0,7.2,0.64,15.832876712328767
fffe32003400350036003900,Female,Service,No,2,3.0,3.4,0.18,15.813698630136987
fffe32003100300035003300,Male,Service,No,2,4.0,7.3,0.69,15.904109589041095
fffe3100340030003400,Male,Service,No,2,4.0,5.9,0.39,15.786301369863013
fffe32003400360037003100,Female,Product,Yes,2,4.0,4.0,0.32,16.421917808219177
fffe31003200310034003800,Male,Service,No,2,6.0,6.1,0.58,16.013698630136986
fffe3600390034003300,Male,Service,Yes,4,7.0,5.6,0.49,15.975342465753425
fffe31003600340035003400,Male,Service,No,3,5.0,6.1,0.6,15.767123287671232
fffe32003700320039003600,Male,Service,No,2,6.0,8.1,0.65,15.591780821917808
fffe31003600350038003500,Female,Service,Yes,3,4.0,5.2,0.29,15.627397260273973
fffe31003100370037003800,Male,Service,Yes,0,1.0,3.1,0.17,15.96986301369863
fffe31003800340039003300,Female,Product,No,3,6.0,6.1,0.56,15.73972602739726
fffe3200340030003100,Female,Service,Yes,3,6.0,5.6,0.43,15.7013698630137
fffe3300330030003900,Male,Service,No,2,4.0,5.9,0.66,15.586301369863014
fffe31003800390039003900,Female,Service,Yes,1,2.0,4.5,0.29,16.101369863013698
fffe32003600330038003300,Male,Product,Yes,3,6.0,6.6,0.65,16.0
fffe3800350031003400,Female,Service,Yes,1,4.0,6.2,0.44,15.884931506849314
fffe32003200390036003000,Female,Service,No,4,7.0,7.0,0.6,15.66027397260274
fffe31003400300037003700,Female,Service,Yes,3,5.0,5.4,0.34,15.643835616438356
fffe31003700330037003300,Male,Product,Yes,1,2.0,5.9,0.15,16.416438356164385
fffe3600380037003400,Female,Service,Yes,2,4.0,5.5,0.33,15.572602739726028
fffe31003600300033003900,Female,Service,Yes,3,6.0,4.6,0.35,16.208219178082192
fffe31003300320039003100,Male,Service,No,5,9.0,7.8,0.79,15.67945205479452
fffe31003300360031003500,Female,Service,Yes,1,4.0,4.8,0.41,16.39178082191781
fffe32003400300038003500,Male,Service,No,4,8.0,9.6,0.86,15.95068493150685
fffe33003200360037003700,Female,Service,Yes,3,7.0,8.0,0.8,15.698630136986301
fffe31003600320032003000,Female,Product,Yes,3,5.0,5.1,0.32,15.676712328767124
fffe33003300320032003800,Female,Service,No,3,6.0,8.7,0.76,15.89041095890411
fffe32003400370037003600,Female,Service,Yes,0,1.0,2.6,0.15,16.095890410958905
fffe32003600350037003200,Female,Product,No,3,5.0,5.7,0.54,16.03013698630137
fffe33003400380032003600,Male,Service,No,4,8.0,8.8,0.7,15.827397260273973
fffe31003800340033003300,Female,Service,No,3,7.0,7.7,0.57,16.01095890410959
fffe3300360038003800,Female,Product,No,1,3.0,5.5,0.44,15.756164383561643
fffe3500320034003200,Female,Product,No,3,6.0,4.9,0.32,16.084931506849315
fffe31003300370031003500,Female,Product,No,3,5.0,4.7,0.38,15.884931506849314
fffe33003400300033003300,Male,Product,No,4,7.0,9.2,0.82,16.15068493150685
fffe31003900380033003500,Male,Product,No,3,7.0,6.2,0.58,16.23013698630137
fffe32003200310036003200,Female,Service,No,5,10.0,9.5,0.94,16.136986301369863
fffe31003200360030003000,Female,Service,No,3,6.0,5.3,0.43,16.473972602739725
fffe32003200350037003700,Male,Product,No,2,4.0,8.3,0.64,16.378082191780823
fffe32003400330032003600,Female,Service,Yes,1,4.0,6.8,0.5,16.07945205479452
fffe32003100320037003300,Female,Product,Yes,5,4.0,9.4,1.0,16.28767123287671
fffe3100390031003700,Male,Service,No,3,5.0,5.9,0.42,15.66027397260274
fffe31003000320037003900,Female,Product,No,2,3.0,6.1,0.41,16.2
fffe32003800370037003400,Male,Service,Yes,2,3.0,3.3,0.25,16.265753424657536
fffe33003300300038003600,Male,Service,No,2,6.0,5.5,0.51,15.865753424657534
fffe3300330031003400,Male,Service,Yes,1,3.0,5.9,0.38,15.695890410958905
fffe32003200340031003300,Female,Product,Yes,1,2.0,5.9,0.0,15.923287671232877
fffe31003100380030003900,Male,Service,No,2,7.0,8.8,0.8,15.797260273972602
fffe3100380031003700,Female,Service,No,2,4.0,5.7,0.36,15.523287671232877
fffe31003200340031003000,Female,Service,Yes,3,4.0,4.3,0.38,16.49041095890411
